,USER STORY NAME,USER STORY DESCRIPTION INCL. EXPECTED OUTCOME ,BUSINESS PRIORITY,USER STORY TYPE ,"USER ACCEPTANCE CRITERIA (UAT)

",ESTIMATES,OWNER,SPRINT7,TARGET DATE,DEMO STATUS,SUMMARY of QUALITY ASSURANCE / UAT TESTING ,Business Owner / Requestor,Test Scenario #2,Test Scenario #3,Business Value Type,Business Value Description,COMMENT,Demo Order,DEPLOYMENT,"MONITORING AND FEEDBACK

","Sponsor (KASHA, EJAF, ROCHE, KASHA, RMS, AMEX, DELL)","Value Stream (AI Services, IoT Services, Data Servcies, Core Services, Support & Architecure)"
63,CHRONIC CARE APP - Pharma Registration  (VMI),"As a developer, if the customer registered as pharmacy they should be able to see page than other (my stocks, my sales,  inventory based subscription). Normal customers/consumers should not be able to see (my stock  and my sales).

Refer to the document: https://docs.google.com/document/d/1m6iTafR1IIU4-9xvb98JaGgfAJwMH5sZcmJ__H5R2U4/edit#heading=h.exz66scahsti",HIGH,FEATURE,"WORKING SOFTWARE (Role-Based Page Access)
Target: Pharmacy-registered customers can access ""my stocks,"" ""my sales,"" and ""inventory-based subscription"" pages, while normal customers cannot see these pages. 
Target: Ensure 100% accurate role-based access control with successful testing for both pharmacy and normal customer accounts, and zero instances of access errors post-deployment.",4,Kseniia,CW 32,,ACCEPTED,WORKING SOFTWARE,,,,,,Need confirmation from Pamhile is this has already been worked on.,1,,,,
64,Dynamics - Inventory based subscription model(VMI),"As a developer, I need to create a subscription model for pharmacy customers. This model will be based on the minimum quantity they select, and the customer will choose the quantity they want for refills. When the stock reaches the minimum quantity, an order should be automatically created in Dynamics. This order should include the refill quantity they selected, and the subscription plan should ensure next-day delivery.

Refer to the document: https://docs.google.com/document/d/1m6iTafR1IIU4-9xvb98JaGgfAJwMH5sZcmJ__H5R2U4/edit#heading=h.exz66scahsti",HIGH,FEATURE,"WORKING SOFTWARE (Subscription Model for Pharmacy Customers)
Target: Develop a subscription model that automatically generates orders in Dynamics when stock reaches the minimum quantity, including the customer-selected refill quantity, and ensures next-day delivery. 
Target: Achieve 100% functionality for automatic order creation and next-day delivery in testing, and ensure zero errors in subscription plan execution post-deployment.",8,Kseniia,CW 32,,ACCEPTED,WORKING SOFTWARE,,,,,,Took more time - 16 hours,2,,,,
65,CHRONIC CARE APP - Notifications and re-orders ,"As a developer, I want to add  in the  App ability to send notifications as per customer's search options. I also want to send  re-orders reminders based on previous purchases of the customer. ",MEDIUM,FEATURE,"WORKING SOFTWARE
",2,Pamphile,Product Backlog,,ACCEPTED,,,,,,,,,,,,
66,NCD  APP -Transition of Kasha labs work to the enterprise operations team  ,I want to do the demo to the enterprise operations team on the App for use. Agree on transition / handover plan,LOW,ENABLER,"Kasha labs work Live in Operations Team
",2,Pamphile,CW 26,,ACCEPTED,,,,,,,,,,,,
67,CHRONIC CARE APP _ Image of Prescription upload as Optional field,"As a developer, in the checkout cart page, for any product that requires a prescription, I want to enable the user to upload an image of a prescription for that product. I want to make this optional for check-out, not required. I also want to add a note saying  that if no prescription is placed without pharmacy that Kasha Pharmacist will reach out asking for it",HIGH,FEATURE,"WORKING SOFTWARE
Optional button ""Upload Prescription"", with a note, where you can pick one from your library, and it will be updaded to secure AWS storage. You can remove the image and add a new one, if you made a mistake. ",8,Kseniia,CW 33,,ACCEPTED,We will hide it until the next part is ready!,,,,,,Underestimated time due to the technical complexity - it have to be connected to AWS server to store prescriptions,,,,,
68,CHRONIC CARE APP _ Storing of each product prescription image in Kasha database,"As a developer, for each prescription that is uploaded for a specific product, I want to store that image in the Kasha systems so that the pharmacist or call center can easily retrieve it and so that we store it permanently for compliance purposes. ",HIGH,FEATURE,"WORKING SOFTWARE
",6,Kseniia,CW 39,,ACCEPTED,Demo required,,,,,,Demo required,,,,,
69,CHRONIC CARE APP - Ensure orders from app get treated like normal orders. Today there is no customer service reaching out after order created,"As an Operations Manager, I want to ensure that orders placed through the CHRONIC CARE APP are treated with the same level of customer service as orders made through traditional channels, so that all customers receive consistent follow-up and support, enhancing customer satisfaction and loyalty.",HIGH,ENABLER,SOP IN PLACE,4,Jambu,CW 27,Wed 3rd,ACCEPTED,,,,,,,"Thursday  Status: WIP
SOP For APP Orders",,,,,
70,CHRONIC CARE APP - Create a documented process for regular uploads of updated APK to Google Play Store,"As an Operations Manager, I want to establish a documented process for regularly uploading updated versions of the CHRONIC CARE APP APK to the Google Play Store according to a set weekly schedule agreed upon by the labs team, ensuring continuous improvement and adherence to the latest standards.",HIGH,ENABLER,SOP IN PLACE,2,Jambu,CW 27,Wed 3rd,ACCEPTED,,,,,,,"Thursday  Status: DONE
Google Playstore Release Documentation",,,,,
71,Create list of Hypertension product subcategories,"As an operations manager, I want to create a list of all product sub categories in the Hypertension product category",HIGH,ENABLER,Product List,8,Clemence,CW 27,Fri 5th,ACCEPTED,,,,,,,Thursday  Status: WIP,,,,,
72,Create list of all registered Hypertension products aligned to sub categories for KE & RW,"As an operations manager, I want to create a list of all registered product SKUs for Hypertension in Kenya and Rwanda and pass that list over to supply chain to get them priced and uploaded in our system",HIGH,ENABLER,Product List,8,Clemence,CW 27,Fri 5th,ACCEPTED,,,,,,,Thursday  Status: WIP,,,,,
73,Create list of HIV / AIDS product subcategories,"As an operations manager, I want to create a list of all sub categories in the HIV / AIDS product category",MEDIUM,ENABLER,DATA AVAILABLE,4,Clemence,CW 28,,ACCEPTED,,,,,,,https://docs.google.com/spreadsheets/d/1RseZlkqtIx4FZQqYyBO4PbUn7NSRCU0pL7JBR-2Tbpk/edit?gid=1082201799#gid=1082201799,,,,,
74,Create list of all registered HIV/ AIDS products aligned to sub categories for KE & RW,"As an operations manager, I want to create a list of all registered product SKUs for HIV / AIDS in Kenya and Rwanda and pass that list over to supply chain to get them priced and uploaded in our system",MEDIUM,ENABLER,DATA PREPARED FOR UPLOAD,4,Clemence,CW 28,,ACCEPTED,,,,,,,https://docs.google.com/spreadsheets/d/1RseZlkqtIx4FZQqYyBO4PbUn7NSRCU0pL7JBR-2Tbpk/edit?gid=1082201799#gid=1082201799,,,,,
75,CHRONIC CARE APP - Subscription is Default option,"As a developer, I want to ensure that the subscription option is set as the default selection when users are purchasing products eligible for subscription, to promote recurring revenue and improve user engagement with subscription services.",HIGH,FEATURE,WORKING SOFTWARE,2,Pamphile,CW 27,Monday 1st,ACCEPTED,,,,,,,Thursday  Status: DONE,,,,,
76,CHRONIC CARE APP - Code level. Compliance with pharma photography. Display of Product Photography only when no prescription required,"As a developer, I need to analyze the current website and app setup and derive solutions to ensure compliance with regulations that prohibit the display of product photography for prescription-required items. This will maintain legal compliance and safeguard the company against potential legal challenges.",HIGH,FEATURE,WORKING SOFTWARE,2,Pamphile,CW 27,Wed 3rd,ACCEPTED,,,,,,,Thursday  Status: DONE,,,,,
77,B2B SaaS -  SANOFI MOCK UP,I want to put together a Mock up for the dashboard homepage of the Sanofi dashboard,HIGH,ENABLER,Mock up accepted,3,Jambu,CW 24,,ACCEPTED,,,,,,,,,,,,
78,B2B SaaS - SANOFI DASHBOARD METRICS QUERIES,I want to put together a list of metrics that the data scientist needs to create for v1  of Sanofi dashboard,HIGH,ENABLER,Metrics accepted,1,Jambu,CW 24,,ACCEPTED,,,,,,,,,,,,
79,B2B SaaS - SANOFI DASHBOARD METRICS DISPLAYED,As a developer I want to use the mockup and metrics provided for v1 to implement the Sanofi dashboard,HIGH,ENABLER,Working Dashboard,2,Jambu,CW 29,,ACCEPTED,,,,,,,Show in the product review to get acceptance,,,,,
80,B2B SaaS Dashboard Data Points viewed in spreadsheet,"As an operations manager, I want to create a spreadsheet view of the dashboard mock-up with map data points and tiles from here:
Registered private sector pharmacies
Registered private sector hospitals
Kasha Agents
Kasha Warehouses

",HIGH,ENABLER,WORKING DASHBOARD,8,Jambu,CW 25,,ACCEPTED,,,,,,,https://sites.google.com/kasha.co/sanofi/home/commercial-metrics?pli=1,,,,,
81,B2B SaaS Sanofi Dashboard map and data points visualized on https://sanofi.dashboard.kasha.co,"As a developer, I want to call the APIs from the data scientist to plot the map data points and tiles onto the site",HIGH,FEATURE,WORKING DASHBOARD,16,Jambu,CW 25,,ACCEPTED,,,,,,,,,,,,
82,B2B SaaS Sanofi Dashboard Queries in APIs,"As a data scientist, I want to create APIs that query the data from the list that the operations manager put together",MEDIUM,ENABLER,WORKING SOFTWARE,2,Kseniia,CW 28,,ACCEPTED,,,,,,,,,,,,
83,B2B SaaS Sanofi Dashboard APIs Implemented,"As a developer, I want to use the APIs that the data scientist developed to display the metrics, tables and charts in the dashboard",HIGH,FEATURE,WORKING SOFTWARE,2,Pamphile,CW 29,,ACCEPTED,,,,,,,https://sites.google.com/d/1PWf5fIzHO3iCiZj32Po8yPNZ4nSVWxuI/p/1mcueZlOruW2hYrmNnvPoK2SjM-KQ-sGw/edit?pli=1,,,,,
84,B2B SaaS - Sanofi Dashboard Metrics Updated,"As an Operations Manager, on the Google Site backup dashboard I want to update all the metric data by end of day Monday",HIGH,FEATURE,WORKING SOFTWARE,2,Jambu,CW 26,,ACCEPTED,,,,,,,"WIP: 25-June, Done, Waiting for Accepted",,,,,
85,B2B SaaS - Developer documentation to onboard additional capacity,"As a developer, I want to document how to install the dev environment etc to onboard an additional developer onto B2B SaaS platform",HIGH,ENABLER,DOCUMENTATION AVAILABLE & SHARED,2,Pamphile,CW 26,,ACCEPTED,,,,,,,https://docs.google.com/document/d/1z_ZYkM-K-ZIInPbOSRiXx8n1c4qGd9nnpK5-zQWmMS0/edit?usp=sharing,,,,,
86,CHRONIC CARE APP - Data/API level. Compliance with pharma photography. Display of Product Photography only when no prescription required,"As a developer, I need to ensure that our API complies with regulations by only displaying product photography for non-prescription items, thereby maintaining legal standards and enhancing user trust.",HIGH,ENABLER,WORKING SOFTWARE,4,Kseniia,CW 27,7/1/2024,ACCEPTED,,,,,,,"Thursday  Status: DONE
Wednesday Status: WIP  Blocker: Waiting for re-engineering of as-is implementation, release date of the online version tbc",,,,,
87,CHRONIC CARE APP - Kseniia New Laptop,"As a developer, I want to order and set up my new laptop with all necessary software and configurations, so that I can ensure it meets my specific needs and allows me to start working efficiently right away.",HIGH,ENABLER,INFRASTRUCTURE UP & RUNNING,4,Kseniia,CW 27,8/1/2024,ACCEPTED,,,,,,,"Thursday  Status: DONE
Wednesday Status: WIP  Blocker: Waiting for laptop to be made available",,,,,
88,B2B SaaS - Sanofi SaaS Dashboard Customer Login Credentials,"As an Operations Manager, I want to get login credentials for 2 users at Sanofi, to give to Kasha's Relationship Manager",MEDIUM,ENABLER,ACCESS AVAILABLE,2,Jambu,CW 26,,ACCEPTED,,,,,,,https://docs.google.com/document/d/1nE8thWRwxd4OxCvy8HKkeWIYEG6o7yhE4H3DV-44FMo/edit,,,,,
89,B2B SaaS -Sanofi data from Google Sites dashboard up on multi-tenant site,"As a developer, I want to display the same data that is on the Sanofi Google sites pages onto Sanofi's multi-tenant site",HIGH,FEATURE,"WORKING SOFTWARE
",2,Kseniia,CW 29,,ACCEPTED,,,,,,,,,,,,
90,B2B SaaS -Creation of dummy data for Demo Tenant,"As a developer, Using the mock-up design for the Demo Tenant, I want to create dummy data that is queried to display the data visualization output into a Demo Tenant on the SaaS site",HIGH,ENABLER,"WORKING SOFTWARE
",2,Kseniia,CW 29,,ACCEPTED,,,,,,,,,,,,
91,B2B SaaS -Implementation of Demo Tenant with dummy data ,"As a developer , I want to implement the mock-up that was created for the Demo Tenant leveraging the dummy data that was developed. ",HIGH,ENABLER,"WORKING SOFTWARE
",4,Kseniia,CW 29,,ACCEPTED,,,,,,,,,,,,
92,B2B SaaS -Mock-up of Roche Tenant,"As a business owner, I want to mock up the design for the Roche tenant focusing on Ghana",HIGH,ENABLER,"WORKING SOFTWARE
",4,Jambu,CW 31,,ACCEPTED,,,,,,,,,,,,
93,"B2B SaaS -Demo tenant - implementing data visibility on SKU level pricing at consumer, pharmacy, wholesaler and distributor levels","As a developper, I  want to create dummy data for pricing at consumer, pharmacy, wholesale and distributor level that is queried to display the data visualization output into a Demo Tenant on the SaaS site",HIGH,ENABLER,"WORKING SOFTWARE
",4,Kseniia,Product Backlog,,ACCEPTED,,,,,,,,,,,,
94,"B2B SaaS -Demo tenant - implementing data visibility on SKU stock availability at pharmacy, wholesaler and distributor level","As a developper, I want to create dummy data for stock availability of fictitious skus at pharmacy, wholesale and distributor level that is queried to display the data visualization output into a Demo Tenant on the SaaS site",HIGH,ENABLER,"WORKING SOFTWARE
",4,Kseniia,Product Backlog,,ACCEPTED,,,,,,,,,,,,
